,MemStartDate,AllStartDate,MemEndDate,AllEndDate,version4id,ccode,state_name,ss_type,left_censor,right_censor,defense,neutrality,nonaggression,entente,version
141,1866-01-30 00:00:00,1865-12-05 00:00:00,1871-04-11 00:00:00,1871-04-11 00:00:00,49,130,Ecuador,Type I: Defense Pact,0.0,0,1,0,0.0,0.0,4.1
142,1865-05-12 00:00:00,1865-12-05 00:00:00,1871-04-11 00:00:00,1871-04-11 00:00:00,49,135,Peru,Type I: Defense Pact,0.0,0,1,0,0.0,0.0,4.1
143,1866-11-04 00:00:00,1865-12-05 00:00:00,1871-04-11 00:00:00,1871-04-11 00:00:00,49,145,Bolivia,Type I: Defense Pact,0.0,0,1,0,0.0,0.0,4.1
144,1865-05-12 00:00:00,1865-12-05 00:00:00,1871-04-11 00:00:00,1871-04-11 00:00:00,49,155,Chile,Type I: Defense Pact,0.0,0,1,0,0.0,0.0,4.1
145,1866-08-04 00:00:00,1866-04-08 00:00:00,1866-07-26 00:00:00,1866-07-26 00:00:00,50,255,Germany,Type I: Defense Pact,0.0,0,1,0,0.0,0.0,4.1
146,1866-08-04 00:00:00,1866-04-08 00:00:00,1866-07-26 00:00:00,1866-07-26 00:00:00,50,325,Italy,Type I: Defense Pact,0.0,0,1,0,0.0,0.0,4.1
147,1866-12-06 00:00:00,1866-06-12 00:00:00,1866-08-23 00:00:00,1866-08-23 00:00:00,51,220,France,Type IIa: Non-Aggression Pact,0.0,0,0,1,0.0,1.0,4.1
148,1866-12-06 00:00:00,1866-06-12 00:00:00,1866-08-23 00:00:00,1866-08-23 00:00:00,51,300,Austria-Hungary,Type IIa: Non-Aggression Pact,0.0,0,0,0,0.0,1.0,4.1
149,1866-08-13 00:00:00,1866-08-13 00:00:00,1870-11-25 00:00:00,1870-11-25 00:00:00,52,255,Germany,Type I: Defense Pact,0.0,0,1,0,0.0,0.0,4.1
150,1866-08-13 00:00:00,1866-08-13 00:00:00,1870-11-25 00:00:00,1870-11-25 00:00:00,52,271,Wuerttemburg,Type I: Defense Pact,0.0,0,1,0,0.0,0.0,4.1
151,1866-08-17 00:00:00,1866-08-17 00:00:00,1870-01-03 00:00:00,1870-01-03 00:00:00,53,255,Germany,Type I: Defense Pact,0.0,0,1,0,0.0,0.0,4.1
152,1866-08-17 00:00:00,1866-08-17 00:00:00,1870-01-03 00:00:00,1870-01-03 00:00:00,53,267,Baden,Type I: Defense Pact,0.0,0,1,0,0.0,0.0,4.1
153,1866-08-21 00:00:00,1866-08-21 00:00:00,1867-04-17 00:00:00,1867-04-17 00:00:00,54,255,Germany,Type I: Defense Pact,0.0,0,1,0,0.0,0.0,4.1
154,1866-08-21 00:00:00,1866-08-21 00:00:00,1867-04-17 00:00:00,1867-04-17 00:00:00,54,280,Mecklenburg Schwerin,Type I: Defense Pact,0.0,0,1,0,0.0,0.0,4.1
155,1866-08-22 00:00:00,1866-08-22 00:00:00,1870-11-23 00:00:00,1870-11-23 00:00:00,55,245,Bavaria,Type I: Defense Pact,0.0,0,1,0,0.0,0.0,4.1
156,1866-08-22 00:00:00,1866-08-22 00:00:00,1870-11-23 00:00:00,1870-11-23 00:00:00,55,255,Germany,Type I: Defense Pact,0.0,0,1,0,0.0,0.0,4.1
157,1867-11-04 00:00:00,1867-04-11 00:00:00,1871-01-17 00:00:00,1871-01-17 00:00:00,56,255,Germany,Type I: Defense Pact,0.0,0,1,0,0.0,0.0,4.1
158,1867-11-04 00:00:00,1867-04-11 00:00:00,1871-01-17 00:00:00,1871-01-17 00:00:00,56,275,Hesse Grand Ducal,Type I: Defense Pact,0.0,0,0,0,0.0,0.0,4.1
159,1870-09-08 00:00:00,1870-08-09 00:00:00,1872-05-23 00:00:00,1872-05-23 00:00:00,57,200,United Kingdom,Type I: Defense Pact,0.0,0,0,1,0.0,0.0,4.1
160,1870-09-08 00:00:00,1870-08-09 00:00:00,1872-05-23 00:00:00,1872-05-23 00:00:00,57,255,Germany,Type I: Defense Pact,0.0,0,0,1,0.0,0.0,4.1
161,1870-11-08 00:00:00,1870-08-11 00:00:00,1872-05-23 00:00:00,1872-05-23 00:00:00,58,200,United Kingdom,Type I: Defense Pact,0.0,0,0,1,0.0,0.0,4.1
162,1870-11-08 00:00:00,1870-08-11 00:00:00,1872-05-23 00:00:00,1872-05-23 00:00:00,58,220,France,Type I: Defense Pact,0.0,0,0,1,0.0,0.0,4.1
163,1873-06-02 00:00:00,1873-02-06 00:00:00,1883-10-20 00:00:00,1883-10-20 00:00:00,59,135,Peru,Type I: Defense Pact,0.0,0,1,0,0.0,0.0,4.1
164,1873-06-02 00:00:00,1873-02-06 00:00:00,1883-10-20 00:00:00,1883-10-20 00:00:00,59,145,Bolivia,Type I: Defense Pact,0.0,0,1,0,0.0,0.0,4.1
165,1873-06-05 00:00:00,1873-05-06 00:00:00,1878-07-13 00:00:00,1878-07-13 00:00:00,60,255,Germany,Type I: Defense Pact,0.0,0,1,0,0.0,0.0,4.1
166,1873-06-05 00:00:00,1873-05-06 00:00:00,1878-07-13 00:00:00,1878-07-13 00:00:00,60,365,Russia,Type I: Defense Pact,0.0,0,1,0,0.0,0.0,4.1
167,1873-10-22 00:00:00,1873-05-25 00:00:00,1878-07-13 00:00:00,1878-07-13 00:00:00,61,255,Germany,Type III: Entente,0.0,0,0,0,0.0,1.0,4.1
168,1873-05-25 00:00:00,1873-05-25 00:00:00,1878-07-13 00:00:00,1878-07-13 00:00:00,61,300,Austria-Hungary,Type III: Entente,0.0,0,0,0,0.0,1.0,4.1
169,1873-05-25 00:00:00,1873-05-25 00:00:00,1878-07-13 00:00:00,1878-07-13 00:00:00,61,365,Russia,Type III: Entente,0.0,0,0,0,0.0,1.0,4.1
170,1877-01-15 00:00:00,1877-01-15 00:00:00,1878-03-03 00:00:00,1878-03-03 00:00:00,62,300,Austria-Hungary,Type IIa: Non-Aggression Pact,0.0,0,0,1,0.0,0.0,4.1
171,1877-01-15 00:00:00,1877-01-15 00:00:00,1878-03-03 00:00:00,1878-03-03 00:00:00,62,365,Russia,Type IIa: Non-Aggression Pact,0.0,0,0,0,0.0,0.0,4.1
172,1878-04-06 00:00:00,1878-06-04 00:00:00,1880-11-25 00:00:00,1880-11-25 00:00:00,63,200,United Kingdom,Type I: Defense Pact,0.0,0,1,0,0.0,0.0,4.1
173,1878-04-06 00:00:00,1878-06-04 00:00:00,1880-11-25 00:00:00,1880-11-25 00:00:00,63,640,Turkey,Type I: Defense Pact,0.0,0,0,0,0.0,0.0,4.1
174,1879-07-10 00:00:00,1879-10-07 00:00:00,1918-11-03,1918-11-03,64,255,Germany,Type I: Defense Pact,0.0,0,1,1,0.0,0.0,4.1
175,1879-07-10 00:00:00,1879-10-07 00:00:00,1918-11-03,1918-11-03,64,300,Austria-Hungary,Type I: Defense Pact,0.0,0,1,1,0.0,0.0,4.1
176,1881-06-16 00:00:00,1881-06-16 00:00:00,1895-01-01 00:00:00,1895-01-01 00:00:00,65,300,Austria-Hungary,Type IIa: Non-Aggression Pact,0.0,0,0,0,0.0,1.0,4.1
177,1881-06-16 00:00:00,1881-06-16 00:00:00,1895-01-01 00:00:00,1895-01-01 00:00:00,65,345,Yugoslavia,Type IIa: Non-Aggression Pact,0.0,0,0,1,0.0,1.0,4.1
178,1881-06-18 00:00:00,1881-06-18 00:00:00,1887-06-18 00:00:00,1887-06-18 00:00:00,66,255,Germany,Type IIa: Non-Aggression Pact,0.0,0,0,1,0.0,1.0,4.1
179,1881-06-18 00:00:00,1881-06-18 00:00:00,1887-06-18 00:00:00,1887-06-18 00:00:00,66,300,Austria-Hungary,Type IIa: Non-Aggression Pact,0.0,0,0,1,0.0,1.0,4.1
180,1881-06-18 00:00:00,1881-06-18 00:00:00,1887-06-18 00:00:00,1887-06-18 00:00:00,66,365,Russia,Type IIa: Non-Aggression Pact,0.0,0,0,1,0.0,1.0,4.1
181,1882-05-20 00:00:00,1882-05-20 00:00:00,1918-11-03,1918-11-03,67,255,Germany,Type I: Defense Pact,0.0,0,1,0,0.0,0.0,4.1
182,1882-05-20 00:00:00,1882-05-20 00:00:00,1918-11-03,1918-11-03,67,300,Austria-Hungary,Type I: Defense Pact,0.0,0,1,0,0.0,0.0,4.1
183,1882-05-20 00:00:00,1882-05-20 00:00:00,1915-05-03,1918-11-03,67,325,Italy,Type I: Defense Pact,0.0,0,1,0,0.0,0.0,4.1
184,1883-10-30 00:00:00,1883-10-30 00:00:00,1918-11-03,1918-11-03,68,255,Germany,Type I: Defense Pact,0.0,0,1,0,0.0,1.0,4.1
185,1883-10-30 00:00:00,1883-10-30 00:00:00,1918-11-03,1918-11-03,68,300,Austria-Hungary,Type I: Defense Pact,0.0,0,1,0,0.0,1.0,4.1
186,1888-05-15 00:00:00,1883-10-30 00:00:00,1915-05-23,1918-11-03,68,325,Italy,Type I: Defense Pact,0.0,0,0,0,0.0,1.0,4.1
187,1883-10-30 00:00:00,1883-10-30 00:00:00,1916-08-16,1918-11-03,68,360,Romania,Type I: Defense Pact,0.0,0,1,0,0.0,1.0,4.1
188,1887-12-02 00:00:00,1887-02-12 00:00:00,1897-01-20 00:00:00,1897-01-20 00:00:00,69,200,United Kingdom,Type III: Entente,0.0,0,0,0,0.0,1.0,4.1
189,1887-03-24 00:00:00,1887-02-12 00:00:00,1897-01-20 00:00:00,1897-01-20 00:00:00,69,300,Austria-Hungary,Type III: Entente,0.0,0,0,0,0.0,1.0,4.1
190,1887-12-02 00:00:00,1887-02-12 00:00:00,1897-01-20 00:00:00,1897-01-20 00:00:00,69,325,Italy,Type III: Entente,0.0,0,0,0,0.0,1.0,4.1
191,1887-04-05 00:00:00,1887-05-04 00:00:00,1895-05-04 00:00:00,1895-05-04 00:00:00,70,230,Spain,Type IIb: Non-Aggression Pact,0.0,0,0,0,1.0,0.0,4.1
192,1887-05-21 00:00:00,1887-05-04 00:00:00,1895-05-04 00:00:00,1895-05-04 00:00:00,70,255,Germany,Type IIb: Non-Aggression Pact,0.0,0,0,0,1.0,0.0,4.1
193,1887-05-21 00:00:00,1887-05-04 00:00:00,1895-05-04 00:00:00,1895-05-04 00:00:00,70,300,Austria-Hungary,Type IIb: Non-Aggression Pact,0.0,0,0,0,1.0,0.0,4.1
194,1887-04-05 00:00:00,1887-05-04 00:00:00,1895-05-04 00:00:00,1895-05-04 00:00:00,70,325,Italy,Type IIb: Non-Aggression Pact,0.0,0,0,0,1.0,0.0,4.1
195,1887-06-18 00:00:00,1887-06-18 00:00:00,1890-06-18 00:00:00,1890-06-18 00:00:00,71,255,Germany,Type IIa: Non-Aggression Pact,0.0,0,0,0,0.0,1.0,4.1
196,1887-06-18 00:00:00,1887-06-18 00:00:00,1890-06-18 00:00:00,1890-06-18 00:00:00,71,365,Russia,Type IIa: Non-Aggression Pact,0.0,0,0,1,0.0,1.0,4.1
197,1887-12-16 00:00:00,1887-12-12 00:00:00,1897-01-20 00:00:00,1897-01-20 00:00:00,72,200,United Kingdom,Type III: Entente,0.0,0,0,0,0.0,1.0,4.1
198,1887-12-16 00:00:00,1887-12-12 00:00:00,1897-01-20 00:00:00,1897-01-20 00:00:00,72,300,Austria-Hungary,Type III: Entente,0.0,0,0,0,0.0,1.0,4.1
199,1887-12-16 00:00:00,1887-12-12 00:00:00,1897-01-20 00:00:00,1897-01-20 00:00:00,72,325,Italy,Type III: Entente,0.0,0,0,0,0.0,1.0,4.1
200,1891-08-27 00:00:00,1891-08-27 00:00:00,1893-12-27 00:00:00,1893-12-27 00:00:00,73,220,France,Type III: Entente,0.0,0,0,0,0.0,1.0,4.1
201,1891-08-27 00:00:00,1891-08-27 00:00:00,1893-12-27 00:00:00,1893-12-27 00:00:00,73,365,Russia,Type III: Entente,0.0,0,0,0,0.0,1.0,4.1
202,1893-12-27 00:00:00,1893-12-27 00:00:00,1917-11-08,1917-11-08,74,220,France,Type I: Defense Pact,0.0,0,1,0,0.0,0.0,4.1
203,1893-12-27 00:00:00,1893-12-27 00:00:00,1917-11-08,1917-11-08,74,365,Russia,Type I: Defense Pact,0.0,0,1,0,0.0,0.0,4.1
204,1894-08-26 00:00:00,1894-08-26 00:00:00,1895-04-17 00:00:00,1895-04-17 00:00:00,75,730,Korea,Type I: Defense Pact,0.0,0,0,0,0.0,0.0,4.1
205,1894-08-26 00:00:00,1894-08-26 00:00:00,1895-04-17 00:00:00,1895-04-17 00:00:00,75,740,Japan,Type I: Defense Pact,0.0,0,1,0,0.0,0.0,4.1
206,1896-03-06 00:00:00,1896-06-03 00:00:00,1900-06-17,1900-06-17,76,365,Russia,Type I: Defense Pact,0.0,0,1,0,0.0,0.0,4.1
207,1896-03-06 00:00:00,1896-06-03 00:00:00,1900-06-17,1900-06-17,76,710,China,Type I: Defense Pact,0.0,0,1,0,0.0,0.0,4.1
208,1902-01-30,1902-01-30,1921-12-13,1921-12-13,77,200,United Kingdom,Type I: Defense Pact,0.0,0,1,1,0.0,1.0,4.1
209,1902-01-30,1902-01-30,1921-12-13,1921-12-13,77,740,Japan,Type I: Defense Pact,0.0,0,1,1,0.0,1.0,4.1
210,1902-01-11,1902-11-01,1918-11-15,1918-11-15,78,220,France,Type IIa: Non-Aggression Pact,0.0,0,0,1,0.0,0.0,4.1
211,1902-01-11,1902-11-01,1918-11-15,1918-11-15,78,325,Italy,Type IIa: Non-Aggression Pact,0.0,0,0,1,0.0,0.0,4.1
212,1908-01-01,1904-03-30,1909-03-30,1909-03-30,79,345,Yugoslavia,Type I: Defense Pact,0.0,0,1,0,0.0,1.0,4.1
213,1908-01-01,1904-03-30,1909-03-30,1909-03-30,79,355,Bulgaria,Type I: Defense Pact,0.0,0,1,0,0.0,1.0,4.1
214,1904-03-10,1904-10-03,1907-05-16,1907-05-16,80,220,France,Type III: Entente,0.0,0,0,0,0.0,1.0,4.1
215,1904-03-10,1904-10-03,1907-05-16,1907-05-16,80,230,Spain,Type III: Entente,0.0,0,0,0,0.0,1.0,4.1
216,1904-10-15,1904-10-15,1908-10-06,1908-10-06,81,300,Austria-Hungary,Type IIa: Non-Aggression Pact,0.0,0,0,1,0.0,0.0,4.1
217,1904-10-15,1904-10-15,1908-10-06,1908-10-06,81,365,Russia,Type IIa: Non-Aggression Pact,0.0,0,0,1,0.0,0.0,4.1
218,1905-07-24,1905-07-24,1905-12-02,1905-12-02,82,255,Germany,Type I: Defense Pact,0.0,0,1,0,0.0,0.0,4.1
219,1905-07-24,1905-07-24,1905-12-02,1905-12-02,82,365,Russia,Type I: Defense Pact,0.0,0,1,0,0.0,0.0,4.1
220,1907-05-16,1907-05-16,1915-04-26,1915-04-26,83,200,United Kingdom,Type III: Entente,0.0,0,0,0,0.0,1.0,4.1
221,1907-05-16,1907-05-16,1915-04-26,1915-04-26,83,220,France,Type III: Entente,0.0,0,0,0,0.0,1.0,4.1
222,1907-05-16,1907-05-16,1915-04-26,1915-04-26,83,230,Spain,Type III: Entente,0.0,0,0,0,0.0,1.0,4.1
223,1907-12-20,1907-12-20,1918-03-10,1918-03-10,84,90,Guatemala,Type IIa: Non-Aggression Pact,0.0,0,0,0,1.0,0.0,4.1
224,1907-12-20,1907-12-20,1918-03-10,1918-03-10,84,91,Honduras,Type IIa: Non-Aggression Pact,0.0,0,0,1,1.0,0.0,4.1
225,1907-12-20,1907-12-20,1918-03-10,1918-03-10,84,92,El Salvador,Type IIa: Non-Aggression Pact,0.0,0,0,0,1.0,0.0,4.1
226,1907-12-20,1907-12-20,1918-03-10,1918-03-10,84,93,Nicaragua,Type IIa: Non-Aggression Pact,0.0,0,0,0,1.0,0.0,4.1
227,1907-12-20,1907-12-20,1918-03-10,1918-03-10,84,94,Costa Rica,Type IIa: Non-Aggression Pact,0.0,0,0,0,1.0,0.0,4.1
228,1908-11-30,1908-11-30,1910-07-04,1910-07-04,85,2,United States of America,Type III: Entente,0.0,0,0,0,0.0,1.0,4.1
229,1908-11-30,1908-11-30,1910-07-04,1910-07-04,85,740,Japan,Type III: Entente,0.0,0,0,0,0.0,1.0,4.1
230,1909-10-24,1909-10-24,1917-08-11,1917-08-11,86,325,Italy,Type III: Entente,0.0,0,0,0,0.0,1.0,4.1
231,1909-10-24,1909-10-24,1917-08-11,1917-08-11,86,365,Russia,Type III: Entente,0.0,0,0,0,0.0,1.0,4.1
232,1910-04-07,1910-07-04,1916-07-03,1916-07-03,87,365,Russia,Type III: Entente,0.0,0,0,0,0.0,1.0,4.1
233,1910-04-07,1910-07-04,1916-07-03,1916-07-03,87,740,Japan,Type III: Entente,0.0,0,0,0,0.0,1.0,4.1
234,1911-04-17,1911-04-17,,,88,130,Ecuador,Type IIa: Non-Aggression Pact,0.0,1,0,1,1.0,0.0,4.1
235,1911-04-17,1911-04-17,,,88,145,Bolivia,Type IIa: Non-Aggression Pact,0.0,1,0,1,1.0,0.0,4.1
236,1912-02-29,1912-02-29,1913-06-30,1913-06-30,89,345,Yugoslavia,Type I: Defense Pact,0.0,0,1,1,0.0,1.0,4.1
237,1912-02-29,1912-02-29,1913-06-30,1913-06-30,89,355,Bulgaria,Type I: Defense Pact,0.0,0,1,1,0.0,1.0,4.1
238,1912-05-16,1912-05-16,1913-06-30,1913-06-30,90,350,Greece,Type I: Defense Pact,0.0,0,1,0,0.0,0.0,4.1
239,1912-05-16,1912-05-16,1913-06-30,1913-06-30,90,355,Bulgaria,Type I: Defense Pact,0.0,0,1,1,0.0,0.0,4.1
240,1912-11-23,1912-11-23,1918-11-11,1918-11-11,91,200,United Kingdom,Type III: Entente,0.0,0,0,0,0.0,1.0,4.1
241,1912-11-23,1912-11-23,1918-11-11,1918-11-11,91,220,France,Type III: Entente,0.0,0,0,0,0.0,1.0,4.1
242,1913-05-19,1913-05-19,1918-11-11,1918-11-11,92,345,Yugoslavia,Type I: Defense Pact,0.0,0,1,1,0.0,1.0,4.1
243,1913-05-19,1913-05-19,1918-11-11,1918-11-11,92,350,Greece,Type I: Defense Pact,0.0,0,1,1,0.0,1.0,4.1
244,1914-02-08,1914-08-02,1918-10-30,1918-10-30,93,255,Germany,Type I: Defense Pact,0.0,0,1,0,0.0,0.0,4.1
245,1914-02-08,1914-08-02,1918-10-30,1918-10-30,93,640,Turkey,Type I: Defense Pact,0.0,0,0,0,0.0,0.0,4.1
246,1914-08-19,1914-08-19,1918-09-30,1918-09-30,94,355,Bulgaria,Type I: Defense Pact,0.0,0,1,0,0.0,1.0,4.1
247,1914-08-19,1914-08-19,1918-09-30,1918-09-30,94,640,Turkey,Type I: Defense Pact,0.0,0,1,0,0.0,1.0,4.1
248,1914-08-19,1914-09-06,1918-09-30,1918-09-30,95,300,Austria-Hungary,Type I: Defense Pact,0.0,0,1,0,0.0,0.0,4.1
249,1914-08-19,1914-09-06,1918-09-30,1918-09-30,95,355,Bulgaria,Type I: Defense Pact,0.0,0,1,0,0.0,0.0,4.1
250,1914-06-09,1914-09-06,1918-09-06,1918-09-06,96,255,Germany,Type I: Defense Pact,0.0,0,1,0,0.0,0.0,4.1
251,1914-06-09,1914-09-06,1918-09-06,1918-09-06,96,355,Bulgaria,Type I: Defense Pact,0.0,0,1,0,0.0,0.0,4.1
252,1914-01-10,1914-10-01,1916-08-17,1916-08-17,97,360,Romania,Type I: Defense Pact,0.0,0,0,1,0.0,0.0,4.1
253,1914-01-10,1914-10-01,1916-08-17,1916-08-17,97,365,Russia,Type I: Defense Pact,0.0,0,1,0,0.0,0.0,4.1
254,1915-04-26,1915-04-26,1918-11-11,1918-11-11,98,200,United Kingdom,Type I: Defense Pact,0.0,0,1,0,0.0,1.0,4.1
255,1915-04-26,1915-04-26,1918-11-11,1918-11-11,98,220,France,Type I: Defense Pact,0.0,0,1,0,0.0,1.0,4.1
256,1915-04-26,1915-04-26,1918-11-11,1918-11-11,98,325,Italy,Type I: Defense Pact,0.0,0,1,0,0.0,1.0,4.1
257,1915-04-26,1915-04-26,1917-11-08,1918-11-11,98,365,Russia,Type I: Defense Pact,0.0,0,1,0,0.0,1.0,4.1
258,1915-06-09,1915-09-06,1918-09-30,1918-09-30,99,255,Germany,Type I: Defense Pact,0.0,0,1,0,0.0,0.0,4.1
259,1915-06-09,1915-09-06,1918-09-30,1918-09-30,99,300,Austria-Hungary,Type I: Defense Pact,0.0,0,1,0,0.0,0.0,4.1
260,1915-06-09,1915-09-06,1918-09-30,1918-09-30,99,355,Bulgaria,Type I: Defense Pact,0.0,0,1,0,0.0,0.0,4.1
261,1916-03-07,1916-07-03,1917-11-08,1917-11-08,100,365,Russia,Type I: Defense Pact,0.0,0,1,0,0.0,1.0,4.1
262,1916-03-07,1916-07-03,1917-11-08,1917-11-08,100,740,Japan,Type I: Defense Pact,0.0,0,1,0,0.0,1.0,4.1
263,1916-08-17,1916-08-17,1918-11-11,1918-11-11,101,200,United Kingdom,Type I: Defense Pact,0.0,0,1,0,0.0,0.0,4.1
264,1916-08-17,1916-08-17,1918-11-11,1918-11-11,101,220,France,Type I: Defense Pact,0.0,0,1,0,0.0,0.0,4.1
265,1916-08-17,1916-08-17,1918-11-11,1918-11-11,101,325,Italy,Type I: Defense Pact,0.0,0,1,0,0.0,0.0,4.1
266,1916-08-17,1916-08-17,1918-11-11,1918-11-11,101,360,Romania,Type I: Defense Pact,0.0,0,0,0,0.0,0.0,4.1
267,1916-08-17,1916-08-17,1917-11-08,1918-11-11,101,365,Russia,Type I: Defense Pact,0.0,0,1,0,0.0,0.0,4.1
268,1920-08-14,1920-08-14,1930-07-01,1930-07-01,102,315,Czechoslovakia,Type I: Defense Pact,0.0,0,1,0,0.0,1.0,4.1
269,1920-08-14,1920-08-14,1930-07-01,1930-07-01,102,345,Yugoslavia,Type I: Defense Pact,0.0,0,1,0,0.0,1.0,4.1
270,1920-07-09,1920-09-07,1936-10-14,1936-10-14,103,211,Belgium,Type I: Defense Pact,0.0,0,1,0,0.0,0.0,4.1
271,1920-07-09,1920-09-07,1936-10-14,1936-10-14,103,220,France,Type I: Defense Pact,0.0,0,1,0,0.0,0.0,4.1
272,1921-02-19,1921-02-19,1939-09-27,1939-09-27,104,220,France,Type I: Defense Pact,0.0,0,1,0,0.0,1.0,4.1
273,1921-02-19,1921-02-19,1939-09-27,1939-09-27,104,290,Poland,Type I: Defense Pact,0.0,0,1,0,0.0,1.0,4.1
274,1921-02-26,1921-02-26,1941-08-25,1941-08-25,105,365,Russia,Type I: Defense Pact,0.0,0,1,0,0.0,0.0,4.1
275,1921-02-26,1921-02-26,1941-08-25,1941-08-25,105,630,Iran,Type I: Defense Pact,0.0,0,1,0,0.0,0.0,4.1
276,1921-01-03,1921-03-01,1928-05-25,1928-05-25,106,640,Turkey,Type I: Defense Pact,0.0,0,1,0,0.0,0.0,4.1
277,1921-01-03,1921-03-01,1928-05-25,1928-05-25,106,700,Afghanistan,Type I: Defense Pact,0.0,0,1,0,0.0,0.0,4.1
278,1921-03-03,1921-03-03,1939-09-26,1939-09-26,107,290,Poland,Type I: Defense Pact,0.0,0,1,0,0.0,1.0,4.1
279,1921-03-03,1921-03-03,1939-09-26,1939-09-26,107,360,Romania,Type I: Defense Pact,0.0,0,1,0,0.0,1.0,4.1
280,1921-04-23,1921-04-23,1939-03-15,1939-03-15,108,315,Czechoslovakia,Type I: Defense Pact,0.0,0,1,0,0.0,1.0,4.1
281,1921-04-23,1921-04-23,1939-03-15,1939-03-15,108,360,Romania,Type I: Defense Pact,0.0,0,1,0,0.0,1.0,4.1
282,1921-07-06,1921-06-07,1940-08-30,1940-08-30,109,345,Yugoslavia,Type I: Defense Pact,0.0,0,1,0,0.0,1.0,4.1
283,1921-07-06,1921-06-07,1940-08-30,1940-08-30,109,360,Romania,Type I: Defense Pact,0.0,0,1,0,0.0,1.0,4.1
284,1921-06-22,1921-06-22,1937-07-08,1937-07-08,110,630,Iran,Type IIa: Non-Aggression Pact,0.0,0,0,1,0.0,0.0,4.1
285,1921-06-22,1921-06-22,1937-07-08,1937-07-08,110,700,Afghanistan,Type IIa: Non-Aggression Pact,0.0,0,0,1,0.0,0.0,4.1
286,1921-12-13,1921-12-13,1931-09-18,1931-09-18,111,2,United States of America,Type III: Entente,0.0,0,0,0,0.0,1.0,4.1
287,1921-12-13,1921-12-13,1931-09-18,1931-09-18,111,200,United Kingdom,Type III: Entente,0.0,0,0,0,0.0,1.0,4.1
288,1921-12-13,1921-12-13,1931-09-18,1931-09-18,111,220,France,Type III: Entente,0.0,0,0,0,0.0,1.0,4.1
289,1921-12-13,1921-12-13,1931-09-18,1931-09-18,111,740,Japan,Type III: Entente,0.0,0,0,0,0.0,1.0,4.1
290,1921-12-16,1921-12-16,1927-03-15,1927-03-15,112,305,Austria,Type IIa: Non-Aggression Pact,0.0,0,0,1,0.0,0.0,4.1
291,1921-12-16,1921-12-16,1927-03-15,1927-03-15,112,315,Czechoslovakia,Type IIa: Non-Aggression Pact,0.0,0,0,1,0.0,0.0,4.1
292,1923-07-02,1923-02-07,1932-12-26,1932-12-26,113,90,Guatemala,Type IIb: Non-Aggression Pact,0.0,0,0,0,1.0,0.0,4.1
293,1923-07-02,1923-02-07,1932-12-26,1932-12-26,113,91,Honduras,Type IIb: Non-Aggression Pact,0.0,0,0,0,1.0,0.0,4.1
294,1923-07-02,1923-02-07,1932-12-26,1932-12-26,113,92,El Salvador,Type IIb: Non-Aggression Pact,0.0,0,0,0,1.0,0.0,4.1
295,1923-07-02,1923-02-07,1932-12-26,1932-12-26,113,93,Nicaragua,Type IIb: Non-Aggression Pact,0.0,0,0,0,1.0,0.0,4.1
296,1923-07-02,1923-02-07,1932-12-26,1932-12-26,113,94,Costa Rica,Type IIb: Non-Aggression Pact,0.0,0,0,0,1.0,0.0,4.1
297,1923-01-11,1923-11-01,1940-06-15,1940-06-15,114,366,Estonia,Type I: Defense Pact,0.0,0,1,0,0.0,1.0,4.1
298,1923-01-11,1923-11-01,1940-06-15,1940-06-15,114,367,Latvia,Type I: Defense Pact,0.0,0,1,0,0.0,1.0,4.1
299,1924-01-25,1924-01-25,1938-09-30,1938-09-30,115,220,France,Type III: Entente,0.0,0,0,0,0.0,1.0,4.1
300,1924-01-25,1924-01-25,1938-09-30,1938-09-30,115,315,Czechoslovakia,Type III: Entente,0.0,0,0,0,0.0,1.0,4.1
301,1924-01-27,1924-01-27,1929-02-22,1929-02-22,116,325,Italy,Type IIa: Non-Aggression Pact,0.0,0,0,1,0.0,1.0,4.1
302,1924-01-27,1924-01-27,1929-02-22,1929-02-22,116,345,Yugoslavia,Type IIa: Non-Aggression Pact,0.0,0,0,1,0.0,1.0,4.1
303,1924-05-07,1924-07-05,1929-08-21,1929-08-21,117,315,Czechoslovakia,Type III: Entente,0.0,0,0,0,0.0,1.0,4.1
304,1924-05-07,1924-07-05,1929-08-21,1929-08-21,117,325,Italy,Type III: Entente,0.0,0,0,0,0.0,1.0,4.1
305,1925-10-16,1925-10-16,1936-03-07,1936-03-07,118,200,United Kingdom,Type I: Defense Pact,0.0,0,1,0,0.0,0.0,4.1
306,1925-10-16,1925-10-16,1936-03-07,1936-03-07,118,211,Belgium,Type I: Defense Pact,0.0,0,1,0,1.0,0.0,4.1
307,1925-10-16,1925-10-16,1936-03-07,1936-03-07,118,220,France,Type I: Defense Pact,0.0,0,1,0,1.0,0.0,4.1
308,1925-10-16,1925-10-16,1936-03-07,1936-03-07,118,255,Germany,Type I: Defense Pact,0.0,0,1,0,1.0,0.0,4.1
309,1925-10-16,1925-10-16,1936-03-07,1936-03-07,118,325,Italy,Type I: Defense Pact,0.0,0,1,0,0.0,0.0,4.1
310,1925-10-16,1925-10-16,1939-09-27,1939-09-27,119,220,France,Type I: Defense Pact,0.0,0,1,0,0.0,0.0,4.1
311,1925-10-16,1925-10-16,1939-09-27,1939-09-27,119,290,Poland,Type I: Defense Pact,0.0,0,1,0,0.0,0.0,4.1
